,cs_id_100,100,cs_id_200,200,cs_id_300,300,cs_id_358,358,cs_id_966,966,cluster_size
7503,,,,,ENSG00000189269_L1_300,6,ENSG00000189269_L1_358,6,ENSG00000189269_L1_966,5,3.0
7504,,,,,ENSG00000178026_L1_300,27,ENSG00000178026_L1_358,29,ENSG00000178026_L1_966,23,3.0
7505,,,,,ENSG00000206069_L1_300,7,ENSG00000206069_L1_358,1,,,2.0
7506,,,,,,,,,ENSG00000244625_L1_966,2,1.0
7507,,,,,ENSG00000206028_L1_300,1,ENSG00000206028_L1_358,1,ENSG00000206028_L1_966,1,3.0
7508,,,,,ENSG00000244625_L1_300,1,ENSG00000244625_L1_358,1,,,2.0
7509,,,,,ENSG00000100029_L1_300,12,ENSG00000100029_L1_358,13,ENSG00000100029_L1_966,11,3.0
7510,,,,,ENSG00000128245_L1_300,20,ENSG00000128245_L1_358,20,ENSG00000128245_L1_966,8,3.0
7511,,,,,ENSG00000100336_L1_300,18,ENSG00000100336_L1_358,17,ENSG00000100336_L1_966,16,3.0
7512,,,,,ENSG00000100365_L1_300,2,,,,,1.0
7513,,,,,ENSG00000183822_L1_300,19,,,,,1.0
7514,,,,,ENSG00000100055_L1_300,2,ENSG00000100055_L1_358,2,ENSG00000100055_L1_966,2,3.0
7515,,,,,ENSG00000100079_L1_300,7,ENSG00000100079_L1_358,7,ENSG00000100079_L1_966,9,3.0
7516,,,,,ENSG00000243811_L1_300,12,ENSG00000243811_L1_358,12,,,2.0
7517,,,,,ENSG00000100395_L1_300,36,ENSG00000100395_L1_358,37,,,2.0
7518,,,,,ENSG00000184068_L1_300,14,ENSG00000184068_L1_358,14,ENSG00000184068_L1_966,35,3.0
7519,,,,,ENSG00000159958_L1_300,23,ENSG00000159958_L1_358,1,ENSG00000159958_L1_966,1,3.0
7520,,,,,ENSG00000128274_L1_300,17,ENSG00000128274_L1_358,14,ENSG00000128274_L1_966,17,3.0
7521,,,,,ENSG00000100290_L1_300,17,ENSG00000100290_L1_358,17,ENSG00000100290_L1_966,10,3.0
7522,,,,,ENSG00000100304_L1_300,4,ENSG00000100304_L1_358,5,ENSG00000100304_L1_966,3,3.0
7523,,,,,ENSG00000100347_L1_300,14,ENSG00000100347_L1_358,9,ENSG00000100347_L1_966,10,3.0
7524,,,,,ENSG00000205643_L1_300,33,ENSG00000205643_L1_358,33,ENSG00000205643_L1_966,31,3.0
7525,,,,,ENSG00000226954_L1_300,10,ENSG00000226954_L1_358,15,ENSG00000226954_L1_966,2,3.0
7526,,,,,ENSG00000278869_L1_300,1,ENSG00000278869_L1_358,1,ENSG00000278869_L1_966,1,3.0
7527,,,,,ENSG00000073146_L1_300,1,ENSG00000073146_L1_358,1,ENSG00000073146_L1_966,1,3.0
7528,,,,,ENSG00000073169_L1_300,1,ENSG00000073169_L1_358,1,,,2.0
7529,,,,,ENSG00000205593_L1_300,17,ENSG00000205593_L1_358,20,ENSG00000205593_L1_966,16,3.0
7530,,,,,ENSG00000025708_L1_300,3,ENSG00000025708_L1_358,3,,,2.0
7531,,,,,ENSG00000177989_L1_300,2,ENSG00000177989_L1_358,2,ENSG00000177989_L1_966,1,3.0
7532,,,,,ENSG00000205560_L1_300,6,,,,,1.0
7533,,,,,,,ENSG00000177663_L1_358,73,,,1.0
7534,,,,,,,ENSG00000269220_L1_358,10,,,1.0
7535,,,,,,,ENSG00000215193_L1_358,26,,,1.0
7536,,,,,,,ENSG00000100075_L1_358,30,ENSG00000100075_L1_966,25,2.0
7537,,,,,,,ENSG00000211638_L1_358,1,ENSG00000211638_L1_966,1,2.0
7538,,,,,,,ENSG00000186716_L1_358,5,ENSG00000186716_L1_966,1,2.0
7539,,,,,,,ENSG00000128218_L1_358,13,ENSG00000128218_L1_966,10,2.0
7540,,,,,,,ENSG00000205853_L1_358,30,,,1.0
7541,,,,,,,ENSG00000228274_L1_358,203,ENSG00000228274_L1_966,156,2.0
7542,,,,,,,ENSG00000235209_L1_358,144,,,1.0
7543,,,,,,,ENSG00000183569_L1_358,2,,,1.0
7544,,,,,,,ENSG00000197182_L1_358,9,ENSG00000197182_L1_966,6,2.0
7545,,,,,,,ENSG00000213279_L1_358,36,ENSG00000213279_L1_966,22,2.0
7546,,,,,,,,,ENSG00000177663_L1_966,1,1.0
7547,,,,,,,,,ENSG00000183307_L1_966,7,1.0
7548,,,,,,,,,ENSG00000243156_L1_966,1,1.0
7549,,,,,,,,,ENSG00000184979_L1_966,11,1.0
7550,,,,,,,,,ENSG00000225335_L1_966,26,1.0
7551,,,,,,,,,ENSG00000183628_L1_966,2,1.0
7552,,,,,,,,,ENSG00000273164_L1_966,96,1.0
7553,,,,,,,,,ENSG00000100056_L1_966,3,1.0
7554,,,,,,,,,ENSG00000185608_L1_966,4,1.0
7555,,,,,,,,,ENSG00000093009_L1_966,9,1.0
7556,,,,,,,,,ENSG00000215012_L1_966,5,1.0
7557,,,,,,,,,ENSG00000184470_L1_966,12,1.0
7558,,,,,,,,,ENSG00000183597_L1_966,2,1.0
7559,,,,,,,,,ENSG00000128191_L1_966,52,1.0
7560,,,,,,,,,ENSG00000099899_L1_966,2,1.0
7561,,,,,,,,,ENSG00000099904_L1_966,46,1.0
7562,,,,,,,,,ENSG00000040608_L1_966,2,1.0
7563,,,,,,,,,ENSG00000128185_L1_966,5,1.0
7564,,,,,,,,,ENSG00000099917_L1_966,35,1.0
7565,,,,,,,,,ENSG00000237476_L1_966,51,1.0
7566,,,,,,,,,ENSG00000183773_L1_966,51,1.0
7567,,,,,,,,,ENSG00000161180_L1_966,85,1.0
7568,,,,,,,,,ENSG00000224086_L1_966,39,1.0
7569,,,,,,,,,ENSG00000100030_L1_966,46,1.0
7570,,,,,,,,,ENSG00000100034_L1_966,19,1.0
7571,,,,,,,,,ENSG00000211640_L1_966,16,1.0
7572,,,,,,,,,ENSG00000211641_L1_966,1,1.0
7573,,,,,,,,,ENSG00000211642_L1_966,8,1.0
7574,,,,,,,,,ENSG00000286129_L1_966,27,1.0
7575,,,,,,,,,ENSG00000234630_L1_966,47,1.0
7576,,,,,,,,,ENSG00000211643_L1_966,61,1.0
7577,,,,,,,,,ENSG00000279278_L1_966,19,1.0
7578,,,,,,,,,ENSG00000211647_L1_966,3,1.0
7579,,,,,,,,,ENSG00000211651_L1_966,29,1.0
7580,,,,,,,,,ENSG00000211673_L1_966,12,1.0
7581,,,,,,,,,ENSG00000211676_L1_966,14,1.0
7582,,,,,,,,,ENSG00000211678_L1_966,2,1.0
7583,,,,,,,,,ENSG00000211679_L1_966,5,1.0
7584,,,,,,,,,ENSG00000272733_L1_966,6,1.0
7585,,,,,,,,,ENSG00000211683_L1_966,7,1.0
7586,,,,,,,,,ENSG00000099956_L1_966,129,1.0
7587,,,,,,,,,ENSG00000099994_L1_966,21,1.0
7588,,,,,,,,,ENSG00000099998_L1_966,5,1.0
7589,,,,,,,,,ENSG00000100028_L1_966,25,1.0
7590,,,,,,,,,ENSG00000215481_L1_966,29,1.0
7591,,,,,,,,,ENSG00000100068_L1_966,16,1.0
7592,,,,,,,,,ENSG00000244752_L1_966,3,1.0
7593,,,,,,,,,ENSG00000261188_L1_966,18,1.0
7594,,,,,,,,,ENSG00000100109_L1_966,4,1.0
7595,,,,,,,,,ENSG00000128294_L1_966,5,1.0
7596,,,,,,,,,ENSG00000100122_L1_966,10,1.0
7597,,,,,,,,,ENSG00000223704_L1_966,5,1.0
7598,,,,,,,,,ENSG00000196431_L1_966,1,1.0
7599,,,,,,,,,ENSG00000272858_L1_966,65,1.0
7600,,,,,,,,,ENSG00000100296_L1_966,59,1.0
7601,,,,,,,,,ENSG00000227117_L1_966,103,1.0
7602,,,,,,,,,ENSG00000099999_L1_966,83,1.0
7603,,,,,,,,,ENSG00000185339_L1_966,21,1.0
7604,,,,,,,,,ENSG00000167065_L1_966,1,1.0
7605,,,,,,,,,ENSG00000198832_L1_966,10,1.0
7606,,,,,,,,,ENSG00000128254_L1_966,32,1.0
7607,,,,,,,,,ENSG00000241954_L1_966,74,1.0
7608,,,,,,,,,ENSG00000230736_L1_966,54,1.0
7609,,,,,,,,,ENSG00000205853_L1_966,12,1.0
7610,,,,,,,,,ENSG00000100350_L1_966,104,1.0
7611,,,,,,,,,ENSG00000100360_L1_966,1,1.0
7612,,,,,,,,,ENSG00000100385_L1_966,7,1.0
7613,,,,,,,,,ENSG00000278195_L1_966,9,1.0
7614,,,,,,,,,ENSG00000100097_L1_966,28,1.0
7615,,,,,,,,,ENSG00000233360_L1_966,23,1.0
7616,,,,,,,,,ENSG00000100106_L1_966,31,1.0
7617,,,,,,,,,ENSG00000100124_L1_966,2,1.0
7618,,,,,,,,,ENSG00000184381_L1_966,40,1.0
7619,,,,,,,,,ENSG00000185022_L1_966,58,1.0
7620,,,,,,,,,ENSG00000100226_L1_966,157,1.0
7621,,,,,,,,,ENSG00000183741_L1_966,3,1.0
7622,,,,,,,,,ENSG00000100298_L1_966,34,1.0
7623,,,,,,,,,ENSG00000239713_L1_966,5,1.0
7624,,,,,,,,,ENSG00000244509_L1_966,6,1.0
7625,,,,,,,,,ENSG00000128285_L1_966,1,1.0
7626,,,,,,,,,ENSG00000100395_L1_966,105,1.0
7627,,,,,,,,,ENSG00000100401_L1_966,2,1.0
7628,,,,,,,,,ENSG00000234965_L1_966,1,1.0
7629,,,,,,,,,ENSG00000183066_L1_966,17,1.0
7630,,,,,,,,,ENSG00000270083_L1_966,6,1.0
7631,,,,,,,,,ENSG00000232710_L1_966,91,1.0
7632,,,,,,,,,ENSG00000177096_L1_966,3,1.0
7633,,,,,,,,,ENSG00000100341_L1_966,8,1.0
7634,,,,,,,,,ENSG00000188677_L1_966,1,1.0
7635,,,,,,,,,ENSG00000280011_L1_966,16,1.0
7636,,,,,,,,,ENSG00000093000_L1_966,36,1.0
7637,,,,,,,,,ENSG00000273287_L1_966,25,1.0
7638,,,,,,,,,ENSG00000235159_L1_966,3,1.0
7639,,,,,,,,,ENSG00000277232_L1_966,54,1.0
7640,,,,,,,,,ENSG00000075240_L1_966,7,1.0
7641,,,,,,,,,ENSG00000100422_L1_966,7,1.0
7642,,,,,,,,,ENSG00000054611_L1_966,60,1.0
7643,,,,,,,,,ENSG00000188511_L1_966,17,1.0
7644,,,,,,,,,ENSG00000279597_L1_966,15,1.0
7645,,,,,,,,,ENSG00000182858_L1_966,101,1.0
7646,,,,,,,,,ENSG00000260613_L1_966,152,1.0
7647,,,,,,,,,ENSG00000100425_L1_966,167,1.0
7648,,,,,,,,,ENSG00000100427_L1_966,170,1.0
7649,,,,,,,,,ENSG00000170638_L1_966,4,1.0
7650,,,,,,,,,ENSG00000273253_L1_966,1,1.0
7651,,,,,,,,,ENSG00000100429_L1_966,15,1.0
7652,,,,,,,,,ENSG00000188130_L1_966,5,1.0
7653,,,,,,,,,ENSG00000025708_L1_966,11,1.0
7654,,,,,,,,,ENSG00000130487_L1_966,22,1.0
7655,,,,,,,,,ENSG00000205560_L1_966,20,1.0
7656,,,,,,,,,ENSG00000254413_L1_966,21,1.0
7657,,,,,,,,,ENSG00000205559_L1_966,7,1.0
7658,,,,,,,,,ENSG00000079974_L1_966,14,1.0
7659,ENSG00000215845_L2_100,21,ENSG00000215845_L2_200,20,ENSG00000215845_L2_300,16,ENSG00000215845_L2_358,15,ENSG00000215845_L2_966,15,5.0
7660,ENSG00000153363_L2_100,38,ENSG00000153363_L2_200,38,ENSG00000153363_L2_300,37,ENSG00000153363_L2_358,37,ENSG00000153363_L2_966,20,5.0
7661,ENSG00000198468_L2_100,97,,,,,,,,,1.0
7662,ENSG00000142794_L2_100,31,ENSG00000142794_L2_200,34,ENSG00000142794_L2_300,30,ENSG00000142794_L2_358,30,ENSG00000142794_L2_966,26,5.0
7663,ENSG00000135778_L2_100,38,ENSG00000135778_L2_200,35,ENSG00000135778_L2_300,44,ENSG00000135778_L2_358,39,ENSG00000135778_L2_966,32,5.0
7664,ENSG00000163875_L2_100,91,ENSG00000163875_L2_200,63,ENSG00000163875_L2_300,63,ENSG00000163875_L2_358,63,ENSG00000163875_L2_966,50,5.0
7665,ENSG00000116985_L2_100,10,,,,,,,,,1.0
7666,ENSG00000043514_L2_100,16,ENSG00000043514_L2_200,16,ENSG00000043514_L2_300,15,ENSG00000043514_L2_358,15,ENSG00000043514_L2_966,6,5.0
7667,,,ENSG00000168765_L2_200,1,,,,,,,1.0
7668,,,ENSG00000134201_L2_200,14,ENSG00000134201_L2_300,6,ENSG00000134201_L2_358,10,ENSG00000134201_L2_966,3,4.0
7669,,,,,,,,,ENSG00000134255_L2_966,2,1.0
7670,,,ENSG00000064886_L2_200,24,,,,,ENSG00000064886_L2_966,20,2.0
7671,,,ENSG00000177000_L2_200,9,ENSG00000177000_L2_300,41,ENSG00000177000_L2_358,37,ENSG00000177000_L2_966,19,4.0
7672,,,ENSG00000116874_L2_200,10,,,,,,,1.0
7673,,,,,,,,,ENSG00000116874_L2_966,47,1.0
7674,,,ENSG00000162836_L2_200,8,ENSG00000162836_L2_300,2,ENSG00000162836_L2_358,3,ENSG00000162836_L2_966,1,4.0
7675,,,,,,,ENSG00000162739_L2_358,17,,,1.0
7676,,,ENSG00000162739_L2_200,52,,,,,ENSG00000162739_L2_966,32,2.0
7677,,,ENSG00000116679_L2_200,11,ENSG00000116679_L2_300,12,ENSG00000116679_L2_358,11,,,3.0
7678,,,ENSG00000260088_L2_200,44,ENSG00000260088_L2_300,28,ENSG00000260088_L2_358,38,ENSG00000260088_L2_966,20,4.0
7679,,,,,,,ENSG00000117791_L2_358,34,,,1.0
7680,,,ENSG00000119280_L2_200,19,,,,,ENSG00000119280_L2_966,2,2.0
7681,,,,,ENSG00000119280_L2_300,11,ENSG00000119280_L2_358,11,,,2.0
7682,,,,,,,,,ENSG00000173409_L2_966,48,1.0
7683,,,ENSG00000203666_L2_200,9,,,ENSG00000203666_L2_358,7,,,2.0
7684,,,,,,,,,ENSG00000183682_L2_966,147,1.0
7685,,,ENSG00000116985_L2_200,1,ENSG00000116985_L2_300,1,ENSG00000116985_L2_358,1,,,3.0
7686,,,,,,,,,ENSG00000116985_L2_966,6,1.0
7687,,,ENSG00000227533_L2_200,1,,,ENSG00000227533_L2_358,1,ENSG00000227533_L2_966,1,3.0
7688,,,ENSG00000240563_L2_200,48,ENSG00000240563_L2_300,78,ENSG00000240563_L2_358,75,ENSG00000240563_L2_966,19,4.0
7689,,,ENSG00000116678_L2_200,10,ENSG00000116678_L2_300,13,ENSG00000116678_L2_358,10,ENSG00000116678_L2_966,12,4.0
7690,,,ENSG00000272864_L2_200,25,ENSG00000272864_L2_300,18,ENSG00000272864_L2_358,9,ENSG00000272864_L2_966,7,4.0
7691,,,,,,,,,ENSG00000057468_L2_966,3,1.0
7692,,,ENSG00000117226_L2_200,62,ENSG00000117226_L2_300,21,ENSG00000117226_L2_358,26,ENSG00000117226_L2_966,44,4.0
7693,,,,,,,,,ENSG00000162631_L2_966,4,1.0
7694,,,,,ENSG00000162631_L2_300,1,ENSG00000162631_L2_358,2,,,2.0
7695,,,,,ENSG00000168765_L2_300,16,,,,,1.0
7696,,,,,ENSG00000134184_L2_300,1,ENSG00000134184_L2_358,1,,,2.0
7697,,,,,ENSG00000134255_L2_300,1,ENSG00000134255_L2_358,1,,,2.0
7698,,,,,ENSG00000162777_L2_300,1,ENSG00000162777_L2_358,1,ENSG00000162777_L2_966,1,3.0
7699,,,,,ENSG00000064886_L2_300,22,ENSG00000064886_L2_358,21,,,2.0
7700,,,,,ENSG00000116874_L2_300,135,,,,,1.0
7701,,,,,ENSG00000274265_L2_300,160,,,,,1.0
7702,,,,,ENSG00000228126_L2_300,2,,,,,1.0
7703,,,,,ENSG00000197747_L2_300,63,,,,,1.0
7704,,,,,ENSG00000248485_L2_300,1,,,,,1.0
7705,,,,,,,ENSG00000248485_L2_358,19,,,1.0
7706,,,,,,,ENSG00000143226_L2_358,2,,,1.0
7707,,,,,ENSG00000143226_L2_300,4,,,,,1.0
7708,,,,,,,,,ENSG00000116698_L2_966,32,1.0
7709,,,,,ENSG00000053371_L2_300,1,ENSG00000053371_L2_358,1,ENSG00000053371_L2_966,1,3.0
7710,,,,,ENSG00000176393_L2_300,8,ENSG00000176393_L2_358,8,ENSG00000176393_L2_966,5,3.0
7711,,,,,ENSG00000065600_L2_300,25,ENSG00000065600_L2_358,19,,,2.0
7712,,,,,,,,,ENSG00000065600_L2_966,36,1.0
7713,,,,,ENSG00000198468_L2_300,88,ENSG00000198468_L2_358,82,ENSG00000198468_L2_966,48,3.0
7714,,,,,ENSG00000162817_L2_300,1,ENSG00000162817_L2_358,1,,,2.0
7715,,,,,,,,,ENSG00000116977_L2_966,17,1.0
7716,,,,,ENSG00000203666_L2_300,24,,,,,1.0
7717,,,,,ENSG00000196539_L2_300,61,ENSG00000196539_L2_358,30,ENSG00000196539_L2_966,25,3.0
7718,,,,,ENSG00000285823_L2_300,4,ENSG00000285823_L2_358,3,,,2.0
7719,,,,,ENSG00000198754_L2_300,98,,,,,1.0
7720,,,,,ENSG00000284719_L2_300,69,ENSG00000284719_L2_358,67,ENSG00000284719_L2_966,46,3.0
7721,,,,,ENSG00000238287_L2_300,60,ENSG00000238287_L2_358,63,,,2.0
7722,,,,,ENSG00000142856_L2_300,187,ENSG00000142856_L2_358,192,,,2.0
7723,,,,,ENSG00000162616_L2_300,36,,,,,1.0
7724,,,,,ENSG00000171502_L2_300,98,,,ENSG00000171502_L2_966,20,2.0
7725,,,,,ENSG00000197147_L2_300,61,,,,,1.0
7726,,,,,,,ENSG00000197147_L2_358,28,ENSG00000197147_L2_966,2,2.0
7727,,,,,ENSG00000122481_L2_300,2,,,,,1.0
7728,,,,,,,ENSG00000168765_L2_358,2,ENSG00000168765_L2_966,6,2.0
7729,,,,,,,ENSG00000156171_L2_358,1,ENSG00000156171_L2_966,1,2.0
7730,,,,,,,ENSG00000231365_L2_358,25,ENSG00000231365_L2_966,23,2.0
7731,,,,,,,ENSG00000143418_L2_358,185,ENSG00000143418_L2_966,125,2.0
7732,,,,,,,ENSG00000116771_L2_358,63,ENSG00000116771_L2_966,41,2.0
7733,,,,,,,ENSG00000143248_L2_358,33,ENSG00000143248_L2_966,25,2.0
7734,,,,,,,ENSG00000197959_L2_358,38,ENSG00000197959_L2_966,29,2.0
7735,,,,,,,ENSG00000158748_L2_358,34,ENSG00000158748_L2_966,24,2.0
7736,,,,,,,ENSG00000169914_L2_358,17,ENSG00000169914_L2_966,15,2.0
7737,,,,,,,ENSG00000116857_L2_358,7,,,1.0
7738,,,,,,,,,ENSG00000116857_L2_966,17,1.0
7739,,,,,,,ENSG00000133063_L2_358,30,,,1.0
7740,,,,,,,,,ENSG00000133063_L2_966,24,1.0
7741,,,,,,,,,ENSG00000117242_L2_966,21,1.0
7742,,,,,,,ENSG00000203705_L2_358,312,ENSG00000203705_L2_966,258,2.0
7743,,,,,,,ENSG00000186205_L2_358,48,ENSG00000186205_L2_966,40,2.0
7744,,,,,,,ENSG00000168159_L2_358,155,,,1.0
7745,,,,,,,ENSG00000229255_L2_358,22,,,1.0
7746,,,,,,,ENSG00000183682_L2_358,5,,,1.0
7747,,,,,,,,,ENSG00000231671_L2_966,6,1.0
7748,,,,,,,,,ENSG00000213366_L2_966,6,1.0
7749,,,,,,,,,ENSG00000134202_L2_966,23,1.0
7750,,,,,,,,,ENSG00000134184_L2_966,1,1.0
7751,,,,,,,,,ENSG00000173947_L2_966,33,1.0
7752,,,,,,,,,ENSG00000007341_L2_966,68,1.0
7753,,,,,,,,,ENSG00000081026_L2_966,141,1.0
7754,,,,,,,,,ENSG00000134256_L2_966,21,1.0
7755,,,,,,,,,ENSG00000235098_L2_966,29,1.0
7756,,,,,,,,,ENSG00000143369_L2_966,142,1.0
7757,,,,,,,,,ENSG00000143387_L2_966,2,1.0
7758,,,,,,,,,ENSG00000143363_L2_966,9,1.0
7759,,,,,,,,,ENSG00000182134_L2_966,43,1.0
7760,,,,,,,,,ENSG00000203782_L2_966,1,1.0
7761,,,,,,,,,ENSG00000272512_L2_966,15,1.0
7762,,,,,,,,,ENSG00000196189_L2_966,3,1.0
7763,,,,,,,,,ENSG00000163468_L2_966,113,1.0
7764,,,,,,,,,ENSG00000187862_L2_966,57,1.0
7765,,,,,,,,,ENSG00000160856_L2_966,4,1.0
7766,,,,,,,,,ENSG00000163564_L2_966,43,1.0
7767,,,,,,,,,ENSG00000162738_L2_966,4,1.0
7768,,,,,,,,,ENSG00000066294_L2_966,4,1.0
7769,,,,,,,,,ENSG00000158769_L2_966,23,1.0
7770,,,,,,,,,ENSG00000283317_L2_966,184,1.0
7771,,,,,,,,,ENSG00000143226_L2_966,4,1.0
7772,,,,,,,,,ENSG00000234211_L2_966,4,1.0
7773,,,,,,,,,ENSG00000072694_L2_966,6,1.0
7774,,,,,,,,,ENSG00000238142_L2_966,23,1.0
7775,,,,,,,,,ENSG00000219481_L2_966,9,1.0
7776,,,,,,,,,ENSG00000143149_L2_966,1,1.0
7777,,,,,,,,,ENSG00000143185_L2_966,31,1.0
7778,,,,,,,,,ENSG00000234741_L2_966,83,1.0
7779,,,,,,,,,ENSG00000162779_L2_966,3,1.0
7780,,,,,,,,,ENSG00000116260_L2_966,8,1.0
7781,,,,,,,,,ENSG00000143344_L2_966,17,1.0
7782,,,,,,,,,ENSG00000198860_L2_966,17,1.0
7783,,,,,,,,,ENSG00000229739_L2_966,12,1.0
7784,,,,,,,,,ENSG00000127463_L2_966,21,1.0
7785,,,,,,,,,ENSG00000127074_L2_966,2,1.0
7786,,,,,,,,,ENSG00000116741_L2_966,5,1.0
7787,,,,,,,,,ENSG00000143851_L2_966,1,1.0
7788,,,,,,,,,ENSG00000090432_L2_966,15,1.0
7789,,,,,,,,,ENSG00000117280_L2_966,25,1.0
7790,,,,,,,,,ENSG00000133065_L2_966,11,1.0
7791,,,,,,,,,ENSG00000158825_L2_966,16,1.0
7792,,,,,,,,,ENSG00000142224_L2_966,2,1.0
7793,,,,,,,,,ENSG00000261453_L2_966,24,1.0
7794,,,,,,,,,ENSG00000259815_L2_966,38,1.0
7795,,,,,,,,,ENSG00000123684_L2_966,41,1.0
7796,,,,,,,,,ENSG00000228397_L2_966,25,1.0
7797,,,,,,,,,ENSG00000117791_L2_966,5,1.0
7798,,,,,,,,,ENSG00000162817_L2_966,2,1.0
7799,,,,,,,,,ENSG00000154305_L2_966,2,1.0
7800,,,,,,,,,ENSG00000168159_L2_966,1,1.0
7801,,,,,,,,,ENSG00000059588_L2_966,1,1.0
7802,,,,,,,,,ENSG00000168275_L2_966,1,1.0
7803,,,,,,,,,ENSG00000230628_L2_966,28,1.0
7804,,,,,,,,,ENSG00000285053_L2_966,1,1.0
7805,,,,,,,,,ENSG00000162885_L2_966,2,1.0
7806,,,,,,,,,ENSG00000186197_L2_966,2,1.0
7807,,,,,,,,,ENSG00000223776_L2_966,11,1.0
7808,,,,,,,,,ENSG00000185436_L2_966,15,1.0
7809,,,,,,,,,ENSG00000149527_L2_966,5,1.0
7810,,,,,,,,,ENSG00000203666_L2_966,1,1.0
7811,,,,,,,,,ENSG00000197472_L2_966,22,1.0
7812,,,,,,,,,ENSG00000285823_L2_966,4,1.0
7813,,,,,,,,,ENSG00000187010_L2_966,3,1.0
7814,,,,,,,,,ENSG00000116198_L2_966,48,1.0
7815,,,,,,,,,ENSG00000198912_L2_966,12,1.0
7816,,,,,,,,,ENSG00000198754_L2_966,3,1.0
7817,,,,,,,,,ENSG00000116981_L2_966,10,1.0
7818,,,,,,,,,ENSG00000084072_L2_966,5,1.0
7819,,,,,,,,,ENSG00000116990_L2_966,52,1.0
7820,,,,,,,,,ENSG00000131238_L2_966,25,1.0
7821,,,,,,,,,ENSG00000084070_L2_966,10,1.0
7822,,,,,,,,,ENSG00000066185_L2_966,116,1.0
7823,,,,,,,,,ENSG00000159214_L2_966,5,1.0
7824,,,,,,,,,ENSG00000117480_L2_966,5,1.0
7825,,,,,,,,,ENSG00000171357_L2_966,8,1.0
7826,,,,,,,,,ENSG00000078618_L2_966,66,1.0
7827,,,,,,,,,ENSG00000142856_L2_966,84,1.0
7828,,,,,,,,,ENSG00000203965_L2_966,171,1.0
7829,,,,,,,,,ENSG00000162433_L2_966,37,1.0
7830,,,,,,,,,ENSG00000259030_L2_966,5,1.0
7831,,,,,,,,,ENSG00000116791_L2_966,7,1.0
7832,,,,,,,,,ENSG00000137968_L2_966,1,1.0
7833,,,,,,,,,ENSG00000049246_L2_966,15,1.0
7834,,,,,,,,,ENSG00000077254_L2_966,2,1.0
7835,,,,,,,,,ENSG00000153898_L2_966,7,1.0
7836,,,,,,,,,ENSG00000236915_L2_966,2,1.0
7837,,,,,,,,,ENSG00000171492_L2_966,2,1.0
7838,,,,,,,,,ENSG00000173614_L2_966,1,1.0
7839,ENSG00000172985_L2_100,33,ENSG00000172985_L2_200,26,ENSG00000172985_L2_300,33,ENSG00000172985_L2_358,26,ENSG00000172985_L2_966,18,5.0
7840,ENSG00000169629_L2_100,65,ENSG00000169629_L2_200,66,,,,,,,2.0
7841,,,,,ENSG00000169629_L2_300,2,ENSG00000169629_L2_358,2,ENSG00000169629_L2_966,5,3.0
7842,,,ENSG00000144118_L2_200,76,,,,,ENSG00000144118_L2_966,12,2.0
7843,ENSG00000138399_L2_100,19,,,,,,,,,1.0
7844,ENSG00000151690_L2_100,100,,,,,,,ENSG00000151690_L2_966,15,2.0
7845,ENSG00000181798_L2_100,1,,,,,,,,,1.0
7846,ENSG00000085982_L2_100,127,ENSG00000085982_L2_200,95,ENSG00000085982_L2_300,101,ENSG00000085982_L2_358,94,ENSG00000085982_L2_966,83,5.0
7847,,,ENSG00000168385_L2_200,54,,,,,ENSG00000168385_L2_966,37,2.0
7848,,,,,,,,,ENSG00000042493_L2_966,14,1.0
7849,,,ENSG00000144115_L2_200,19,ENSG00000144115_L2_300,18,,,ENSG00000144115_L2_966,15,3.0
7850,ENSG00000144115_L2_100,15,,,,,,,,,1.0
7851,,,ENSG00000151694_L2_200,30,,,,,,,1.0
7852,,,,,ENSG00000144118_L2_300,82,ENSG00000144118_L2_358,76,,,2.0
7853,,,,,,,,,ENSG00000273073_L2_966,67,1.0
7854,,,ENSG00000079785_L2_200,80,ENSG00000079785_L2_300,81,ENSG00000079785_L2_358,79,,,3.0
7855,,,,,ENSG00000213963_L2_300,10,ENSG00000213963_L2_358,11,,,2.0
7856,,,ENSG00000213963_L2_200,101,,,,,ENSG00000213963_L2_966,99,2.0
7857,,,,,,,ENSG00000079150_L2_358,46,ENSG00000079150_L2_966,23,2.0
7858,,,ENSG00000198130_L2_200,248,ENSG00000198130_L2_300,305,ENSG00000198130_L2_358,44,,,3.0
7859,,,ENSG00000151690_L2_200,10,ENSG00000151690_L2_300,13,ENSG00000151690_L2_358,12,,,3.0
7860,,,,,,,,,ENSG00000135905_L2_966,68,1.0
7861,,,,,,,,,ENSG00000225963_L2_966,19,1.0
7862,,,ENSG00000132329_L2_200,9,ENSG00000132329_L2_300,8,ENSG00000132329_L2_358,8,ENSG00000132329_L2_966,7,4.0
7863,,,ENSG00000130414_L2_200,30,ENSG00000130414_L2_300,30,ENSG00000130414_L2_358,30,ENSG00000130414_L2_966,21,4.0
7864,,,,,ENSG00000168385_L2_300,16,ENSG00000168385_L2_358,20,,,2.0
7865,,,ENSG00000205086_L2_200,8,ENSG00000205086_L2_300,8,ENSG00000205086_L2_358,8,ENSG00000205086_L2_966,6,4.0
7866,,,ENSG00000138095_L2_200,108,ENSG00000138095_L2_300,107,ENSG00000138095_L2_358,109,,,3.0
7867,,,ENSG00000250565_L2_200,5,ENSG00000250565_L2_300,5,ENSG00000250565_L2_358,5,ENSG00000250565_L2_966,4,4.0
